station_id,station_name,lat,lng,state,primary_neighbourhood,secondary_neighborhood
470060,Canal St & Taylor St,41.8703,-87.6395,Illinois,West Loop,WEST LOOP
451550,Canal St & Monroe St,41.8817,-87.6395,Illinois,West Loop,WEST LOOP
440227,Canal St & Madison St,41.8821,-87.6398,Illinois,West Loop,WEST LOOP
433079,Clinton St & Madison St,41.8822,-87.6411,Illinois,West Loop,WEST LOOP
470341,Aberdeen St & Monroe St,41.8804,-87.6555,Illinois,West Loop,WEST LOOP
433908,Clinton St & Washington Blvd,41.8834,-87.6412,Illinois,West Loop,WEST LOOP
417856,Peoria St & Jackson Blvd,41.8776,-87.6496,Illinois,West Loop,WEST LOOP
439600,Morgan St & Lake St,41.8855,-87.6523,Illinois,West Loop,WEST LOOP
458188,Canal St & Adams St,41.8793,-87.6399,Illinois,West Loop,WEST LOOP
456221,Desplaines St & Jackson Blvd,41.8783,-87.6439,Illinois,West Loop,WEST LOOP
445435,Canal St & Jackson Blvd,41.8772,-87.6394,Illinois,West Loop,WEST LOOP
449138,Jefferson St & Monroe St,41.8804,-87.6427,Illinois,West Loop,WEST LOOP
404383,Sangamon St & Washington Blvd,41.8832,-87.6511,Illinois,West Loop,WEST LOOP
413808,Green St & Randolph St,41.8837,-87.6487,Illinois,West Loop,WEST LOOP
410622,Loomis St & Jackson Blvd,41.8779,-87.662,Illinois,West Loop,WEST LOOP
391430,Green St & Madison St,41.8819,-87.6488,Illinois,West Loop,WEST LOOP
446332,Racine Ave & Washington Blvd (*),41.8831,-87.657,Illinois,West Loop,WEST LOOP
472169,Clinton St & Roosevelt Rd,41.8671,-87.6411,Illinois,West Loop,WEST LOOP
439323,Racine Ave & Randolph St,41.8841,-87.6569,Illinois,West Loop,WEST LOOP
391950,Clinton St & Jackson Blvd,41.8781,-87.6398,Illinois,West Loop,WEST LOOP
432683,Clinton St & Lake St,41.8856,-87.6418,Illinois,West Loop,WEST LOOP
420047,Ada St & Washington Blvd,41.8828,-87.6612,Illinois,West Loop,WEST LOOP
455981,Aberdeen St & Randolph St,41.8841,-87.6543,Illinois,West Loop,WEST LOOP
470061,Canal St & Harrison St,41.8743,-87.6396,Illinois,West Loop,WEST LOOP
442363,Aberdeen St & Jackson Blvd,41.8777,-87.6548,Illinois,West Loop,WEST LOOP
408196,Desplaines St & Randolph St,41.8846,-87.6446,Illinois,West Loop,WEST LOOP
448517,Elizabeth (May) St & Fulton St,41.8866,-87.658,Illinois,West Loop,WEST LOOP
462290,Clinton St & Tilden St,41.8759,-87.6408,Illinois,West Loop,WEST LOOP
431561,Clinton St & Polk St,41.8715,-87.6409,Illinois,West Loop,WEST LOOP
1573068,Racine Ave & Washington Blvd,41.883073,-87.656952,Illinois,West Loop,WEST LOOP
5425667,W Washington Blvd & N Peoria St,41.88,-87.65,Illinois,West Loop,WEST LOOP
13429602,Morgan St & Lake St*,41.88549170626906,-87.65228927135468,Illinois,West Loop,WEST LOOP
13448001,Green St & Randolph St*,41.883601657275165,-87.64862671494483,Illinois,West Loop,WEST LOOP
13225910,Sangamon St & Lake St,41.88601416666667,-87.65107433333333,Illinois,West Loop,WEST LOOP
12596036,Green St & Washington Blvd,41.88325116666667,-87.64876133333334,Illinois,West Loop,WEST LOOP
14274634,Elizabeth St & Fulton St,41.886711,-87.659657,Illinois,West Loop,WEST LOOP
12144470,Green St & Madison Ave*,41.881838441,-87.648972154,Illinois,West Loop,WEST LOOP
457653,Warren Park East,42.0046,-87.6807,Illinois,West Ridge,WEST RIDGE
411304,Western Ave & Lunt Ave,42.0086,-87.6905,Illinois,West Ridge,WEST RIDGE
407392,Western Ave & Howard St,42.0189,-87.69,Illinois,West Ridge,WEST RIDGE
407390,Western Ave & Granville Ave,41.9942,-87.6894,Illinois,West Ridge,WEST RIDGE
396550,2112 W Peterson Ave,41.9912,-87.6836,Illinois,West Ridge,WEST RIDGE
463730,Oakley Ave & Touhy Ave,42.0123,-87.6882,Illinois,West Ridge,WEST RIDGE
463729,Warren Park West,42.0018,-87.6888,Illinois,West Ridge,WEST RIDGE
449115,Budlong Woods Library,41.9837,-87.6964,Illinois,West Ridge,WEST RIDGE
432412,Maplewood Ave & Peterson Ave,41.9902,-87.6934,Illinois,West Ridge,WEST RIDGE
5128333,Richmond St & Lincoln Ave,41.99,-87.7,Illinois,West Ridge,WEST RIDGE
5325583,Washtenaw Ave & Peterson Ave,41.99,-87.7,Illinois,West Ridge,WEST RIDGE
5228562,Western Ave & Ardmore Ave,41.99,-87.69,Illinois,West Ridge,WEST RIDGE
9633150,Chase Ave & Touhy Ave - NE,42.01,-87.69,Illinois,West Ridge,WEST RIDGE
10122639,California Ave & Touhy Ave - NW,42.01,-87.7,Illinois,West Ridge,WEST RIDGE
9643348,Chase Ave & Touhy Ave - NW,42.01,-87.69,Illinois,West Ridge,WEST RIDGE
10095319,Sacramento Ave & Greenleaf Ave,42.01,-87.7,Illinois,West Ridge,WEST RIDGE
10094453,Sacramento Ave & Devon Ave,42.0,-87.7,Illinois,West Ridge,WEST RIDGE
9571973,California Ave & Devon Ave - NW,42.0,-87.7,Illinois,West Ridge,WEST RIDGE
10064208,Rockwell Ave & Touhy Ave ,42.01,-87.7,Illinois,West Ridge,WEST RIDGE
10083854,California Ave & Devon Ave - NE,42.0,-87.7,Illinois,West Ridge,WEST RIDGE
10686493,California Ave & Touhy Ave - SW,42.01,-87.7,Illinois,West Ridge,WEST RIDGE
10698094,Public Rack - Washtenaw Ave & Devon Ave,42.0,-87.7,Illinois,West Ridge,WEST RIDGE
10279663,Public Rack - Western Ave & Devon Ave,42.0,-87.69,Illinois,West Ridge,WEST RIDGE
10735497,Public Rack - Rockwell Ave & Touhy Ave ,42.01,-87.7,Illinois,West Ridge,WEST RIDGE
10432272,Public Rack - California Ave & Touhy Ave - NW,42.01,-87.7,Illinois,West Ridge,WEST RIDGE
10360745,Public Rack - Chase Ave & Touhy Ave - NE,42.01,-87.69,Illinois,West Ridge,WEST RIDGE
10815727,Public Rack - Chase Ave & Touhy Ave - NW,42.01,-87.69,Illinois,West Ridge,WEST RIDGE
10734677,Public Rack - Campbell Ave & Pratt Blvd,42.01,-87.69,Illinois,West Ridge,WEST RIDGE
10341726,Public Rack - Sacramento Ave & Devon Ave,42.0,-87.7,Illinois,West Ridge,WEST RIDGE
10339437,Public Rack - California Ave & Devon Ave - NW,42.0,-87.7,Illinois,West Ridge,WEST RIDGE
10355119,Public Rack - Sacramento Ave & Greenleaf Ave,42.01,-87.7,Illinois,West Ridge,WEST RIDGE
10656429,Public Rack - California Ave & Devon Ave - NE,42.0,-87.7,Illinois,West Ridge,WEST RIDGE
9022729,Public Rack - Richmond St & Thorndale Ave,41.99,-87.7,Illinois,West Ridge,WEST RIDGE
9209698,Public Rack - California Ave & Touhy Ave - SW,42.01,-87.7,Illinois,West Ridge,WEST RIDGE
9468386,Public Rack - California Ave & Touhy Ave - midblock,42.01,-87.7,Illinois,West Ridge,WEST RIDGE
8920182,Public Rack - Francisco Ave & Touhy Ave,42.01,-87.7,Illinois,West Ridge,WEST RIDGE
432519,Desplaines St & Kinzie St,41.8887,-87.6444,Illinois,West Town,"WICKER PARK,WEST TOWN"
401942,Eckhart Park,41.8964,-87.661,Illinois,West Town,"WICKER PARK,WEST TOWN"
407751,Damen Ave & Chicago Ave,41.8958,-87.6772,Illinois,West Town,"WICKER PARK,WEST TOWN"
431815,Damen Ave & Grand Ave,41.8912,-87.6769,Illinois,West Town,"WICKER PARK,WEST TOWN"
428099,Carpenter St & Huron St,41.8946,-87.6534,Illinois,West Town,"WICKER PARK,WEST TOWN"
435767,Milwaukee Ave & Grand Ave,41.8916,-87.6484,Illinois,West Town,"WICKER PARK,WEST TOWN"
391429,Ogden Ave & Race Ave,41.8918,-87.6588,Illinois,West Town,"WICKER PARK,WEST TOWN"
447806,Wood St & Hubbard St,41.8899,-87.6715,Illinois,West Town,"WICKER PARK,WEST TOWN"
443396,Noble St & Milwaukee Ave,41.9007,-87.6626,Illinois,West Town,"WICKER PARK,WEST TOWN"
412958,Ashland Ave & Blackhawk St,41.9071,-87.6673,Illinois,West Town,"WICKER PARK,WEST TOWN"
456929,Ogden Ave & Chicago Ave,41.8964,-87.6541,Illinois,West Town,"WICKER PARK,WEST TOWN"
396360,Wood St & Chicago Ave (*),41.8956,-87.6721,Illinois,West Town,"WICKER PARK,WEST TOWN"
473972,Ashland Ave & Chicago Ave,41.896,-87.6677,Illinois,West Town,"WICKER PARK,WEST TOWN"
450463,Leavitt St & Chicago Ave,41.8955,-87.682,Illinois,West Town,"WICKER PARK,WEST TOWN"
451110,Artesian Ave & Hubbard St,41.8895,-87.6882,Illinois,West Town,"WICKER PARK,WEST TOWN"
421273,Ashland Ave & Grand Ave,41.8911,-87.6666,Illinois,West Town,"WICKER PARK,WEST TOWN"
432969,Elston Ave & Wabansia Ave,41.9129,-87.6642,Illinois,West Town,"WICKER PARK,WEST TOWN"
439920,Smith Park (*),41.892,-87.6894,Illinois,West Town,"WICKER PARK,WEST TOWN"
438396,HUBBARD ST BIKE CHECKING (LBS-WH-TEST),41.89,-87.6807,Illinois,West Town,"WICKER PARK,WEST TOWN"
1684603,Wood St & Chicago Ave,41.895634,-87.672069,Illinois,West Town,"WICKER PARK,WEST TOWN"
1235556,Smith Park,41.892048,-87.689397,Illinois,West Town,"WICKER PARK,WEST TOWN"
1137770,hubbard_test_lws,41.89,-87.68,Illinois,West Town,"WICKER PARK,WEST TOWN"
360506,Base - 2132 W Hubbard Warehouse,41.889961,-87.680255,Illinois,West Town,"WICKER PARK,WEST TOWN"
360812,N Green St & W Lake St,41.89,-87.65,Illinois,West Town,"WICKER PARK,WEST TOWN"
5483546,N Carpenter St & W Lake St,41.89,-87.65,Illinois,West Town,"WICKER PARK,WEST TOWN"
6996748,Lyft Driver Center Private Rack,41.9,-87.66,Illinois,West Town,"WICKER PARK,WEST TOWN"
10090959,Base - 2132 W Hubbard,41.890058875,-87.680146575,Illinois,West Town,"WICKER PARK,WEST TOWN"
9791838,MTV Hubbard St,41.89,-87.68,Illinois,West Town,"WICKER PARK,WEST TOWN"
13816508,Public Rack - Washtenaw Ave & Superior St,41.89,-87.69,Illinois,West Town,"WICKER PARK,WEST TOWN"
475315,Kimbark Ave & 53rd St,41.7996,-87.5947,Illinois,Hyde Park,HYDE PARK
465415,Harper Ave & 59th St,41.7879,-87.5883,Illinois,Hyde Park,HYDE PARK
453874,Shore Dr & 55th St,41.7952,-87.5807,Illinois,Hyde Park,HYDE PARK
403802,Cornell Ave & Hyde Park Blvd,41.8024,-87.5869,Illinois,Hyde Park,HYDE PARK
448922,Lake Park Ave & 56th St,41.7932,-87.5878,Illinois,Hyde Park,HYDE PARK
423028,Ellis Ave & 53rd St,41.7993,-87.601,Illinois,Hyde Park,HYDE PARK
415181,Ellis Ave & 58th St,41.7887,-87.6013,Illinois,Hyde Park,HYDE PARK
393658,Lake Park Ave & 53rd St,41.7995,-87.5864,Illinois,Hyde Park,HYDE PARK
475314,University Ave & 57th St,41.7915,-87.5999,Illinois,Hyde Park,HYDE PARK
414163,Ellis Ave & 55th St,41.7943,-87.6015,Illinois,Hyde Park,HYDE PARK
439040,Woodlawn Ave & 55th St,41.7953,-87.5965,Illinois,Hyde Park,HYDE PARK
9503782,Harold Washington Park,41.8,-87.59,Illinois,Hyde Park,HYDE PARK
429297,Damen Ave & Foster Ave,41.9756,-87.6795,Illinois,Lincoln Square,LINCOLN SQUARE
441304,Damen Ave & Sunnyside Ave,41.9633,-87.6793,Illinois,Lincoln Square,LINCOLN SQUARE
436978,Rockwell St & Eastwood Ave,41.9659,-87.6936,Illinois,Lincoln Square,LINCOLN SQUARE
407394,Winchester (Ravenswood) Ave & Balmoral Ave,41.9798,-87.6775,Illinois,Lincoln Square,LINCOLN SQUARE
422533,Damen Ave & Leland Ave,41.9671,-87.679,Illinois,Lincoln Square,LINCOLN SQUARE
403137,Washtenaw Ave & Lawrence Ave,41.969,-87.696,Illinois,Lincoln Square,LINCOLN SQUARE
450751,Hoyne Ave & Balmoral Ave,41.9799,-87.6819,Illinois,Lincoln Square,LINCOLN SQUARE
455231,Leavitt St & Lawrence Ave,41.9689,-87.684,Illinois,Lincoln Square,LINCOLN SQUARE
446676,Campbell Ave & Montrose Ave,41.9615,-87.6912,Illinois,Lincoln Square,LINCOLN SQUARE
396334,Ravenswood Ave & Lawrence Ave,41.9691,-87.6742,Illinois,Lincoln Square,LINCOLN SQUARE
434857,Lincoln Ave & Sunnyside Ave,41.963,-87.6848,Illinois,Lincoln Square,LINCOLN SQUARE
451096,Western Ave & Leland Ave,41.9665,-87.6884,Illinois,Lincoln Square,LINCOLN SQUARE
397605,Lincoln Ave & Winona St,41.9749,-87.6925,Illinois,Lincoln Square,LINCOLN SQUARE
460540,Francisco Ave & Foster Ave,41.9756,-87.7014,Illinois,Lincoln Square,LINCOLN SQUARE
6035445,Western Ave & Gunnison St,41.97,-87.69,Illinois,Lincoln Square,LINCOLN SQUARE
6369782,Lincoln Ave & Balmoral Ave,41.98,-87.69,Illinois,Lincoln Square,LINCOLN SQUARE
5036365,California Ave & Winona St,41.97,-87.7,Illinois,Lincoln Square,LINCOLN SQUARE
5203821,Francisco Ave & Hollywood Ave,41.98,-87.7,Illinois,Lincoln Square,LINCOLN SQUARE
5051048,N Shore Channel Trail & Argyle Ave,41.97,-87.7,Illinois,Lincoln Square,LINCOLN SQUARE
12014091,N Shore Channel Trail & Argyle St,41.97,-87.7,Illinois,Lincoln Square,LINCOLN SQUARE
11393169,Campbell Ave & Montrose Ave (Temp),41.961572,-87.693536,Illinois,Lincoln Square,LINCOLN SQUARE
472461,State St & 29th St,41.8417,-87.6269,Illinois,Douglas,BRONZEVILLE
436388,Lake Park Ave & 35th St,41.8313,-87.6088,Illinois,Douglas,BRONZEVILLE
418356,Indiana Ave & 31st St,41.8388,-87.6219,Illinois,Douglas,BRONZEVILLE
423026,Calumet Ave & 33rd St,41.8349,-87.6179,Illinois,Douglas,BRONZEVILLE
445787,Calumet Ave & 35th St,41.8314,-87.618,Illinois,Douglas,BRONZEVILLE
465193,State St & 35th St,41.8309,-87.628,Illinois,Douglas,BRONZEVILLE
433972,State St & 33rd St,41.8347,-87.6258,Illinois,Douglas,BRONZEVILLE
429234,Rhodes Ave & 32nd St,41.8362,-87.6135,Illinois,Douglas,BRONZEVILLE
424084,MLK Jr Dr & 29th St,41.8421,-87.617,Illinois,Douglas,BRONZEVILLE
398873,MLK Jr Dr & Pershing Rd,41.8246,-87.6168,Illinois,Douglas,BRONZEVILLE
424162,Fort Dearborn Dr & 31st St,41.8386,-87.6082,Illinois,Douglas,BRONZEVILLE
419269,Western Ave & Winnebago Ave,41.9155,-87.687,Illinois,Bucktown,BUCKTOWN
392524,Walsh Park,41.9146,-87.668,Illinois,Bucktown,BUCKTOWN
401872,Damen Ave & Charleston St,41.9201,-87.6779,Illinois,Bucktown,BUCKTOWN
441295,Marshfield Ave & Cortland St,41.916,-87.6689,Illinois,Bucktown,BUCKTOWN
427293,Logan Blvd & Elston Ave,41.9295,-87.6842,Illinois,Bucktown,BUCKTOWN
408744,Damen Ave & Cortland St,41.916,-87.6773,Illinois,Bucktown,BUCKTOWN
448215,Winchester Ave & Elston Ave,41.9241,-87.6765,Illinois,Bucktown,BUCKTOWN
441053,Leavitt St & Armitage Ave,41.9178,-87.6824,Illinois,Bucktown,BUCKTOWN
8375464,Elston Ave & Cortland St,41.916433,-87.666746,Illinois,Bucktown,BUCKTOWN
12917795,Wood St & Webster Ave,41.921072721,-87.672789335,Illinois,Bucktown,BUCKTOWN
470494,Broadway & Ridge Ave,41.984,-87.6603,Illinois,Edgewater,EDGEWATER
430026,Clark St & Elmdale Ave,41.9905,-87.6698,Illinois,Edgewater,EDGEWATER
445097,Broadway & Granville Ave,41.9948,-87.6603,Illinois,Edgewater,EDGEWATER
414893,Broadway & Berwyn Ave,41.9784,-87.6598,Illinois,Edgewater,EDGEWATER
459039,Broadway & Thorndale Ave,41.9897,-87.6601,Illinois,Edgewater,EDGEWATER
430922,Clark St & Bryn Mawr Ave,41.9836,-87.6692,Illinois,Edgewater,EDGEWATER
464934,Lakefront Trail & Bryn Mawr Ave,41.984,-87.6523,Illinois,Edgewater,EDGEWATER
467145,California Ave & Montrose Ave,41.9611,-87.6954,Illinois,Irving Park,"IRVING PARK,AVONDALE"
435801,Bernard St & Elston Ave,41.9499,-87.7139,Illinois,Irving Park,"IRVING PARK,AVONDALE"
469001,Kilbourn Ave & Milwaukee Ave,41.9488,-87.74,Illinois,Irving Park,"IRVING PARK,AVONDALE"
411342,Pulaski Rd & Eddy St (Temp),41.9463,-87.731,Illinois,Irving Park,"IRVING PARK,AVONDALE"
433653,Albany Ave & Montrose Ave,41.961,-87.7059,Illinois,Irving Park,"IRVING PARK,AVONDALE"
435802,Drake Ave & Addison St,41.9473,-87.7176,Illinois,Irving Park,"IRVING PARK,AVONDALE"
445865,Kilbourn Ave & Irving Park Rd,41.9537,-87.7406,Illinois,Irving Park,"IRVING PARK,AVONDALE"
409770,California Ave & Byron St,41.9522,-87.6981,Illinois,Irving Park,"IRVING PARK,AVONDALE"
436815,Monticello Ave & Irving Park Rd,41.954,-87.7191,Illinois,Irving Park,"IRVING PARK,AVONDALE"
435740,Sawyer Ave & Irving Park Rd,41.9536,-87.7093,Illinois,Irving Park,"IRVING PARK,AVONDALE"
424580,Kildare Ave & Montrose Ave,41.9611,-87.7357,Illinois,Irving Park,"IRVING PARK,AVONDALE"
406638,Knox Ave & Montrose Ave,41.9606,-87.7454,Illinois,Irving Park,"IRVING PARK,AVONDALE"
463386,Avondale Ave & Irving Park Rd,41.9534,-87.732,Illinois,Irving Park,"IRVING PARK,AVONDALE"
8008306,Kilbourn & Roscoe,41.94,-87.74,Illinois,Irving Park,"IRVING PARK,AVONDALE"
6643318,Troy St & Grace St,41.95,-87.71,Illinois,Irving Park,"IRVING PARK,AVONDALE"
6639411,Whipple St & Irving Park Rd,41.95,-87.7,Illinois,Irving Park,"IRVING PARK,AVONDALE"
5282037,Francisco Ave & Montrose Ave,41.96,-87.7,Illinois,Irving Park,"IRVING PARK,AVONDALE"
5055051,Whipple/Irving Park,41.95,-87.7,Illinois,Irving Park,"IRVING PARK,AVONDALE"
5328509,Sacramento Blvd & Addison St,41.95,-87.7,Illinois,Irving Park,"IRVING PARK,AVONDALE"
9746956,Hamlin Ave & Montrose Ave,41.96,-87.72,Illinois,Irving Park,"IRVING PARK,AVONDALE"
10091234,Milwaukee Ave & Addison St,41.95,-87.74,Illinois,Irving Park,"IRVING PARK,AVONDALE"
10086245,Avers Ave & Irving Park Rd,41.95,-87.72,Illinois,Irving Park,"IRVING PARK,AVONDALE"
10076077,Kedvale Ave & Avondale Ave,41.95,-87.73,Illinois,Irving Park,"IRVING PARK,AVONDALE"
10080565,Milwaukee Ave & School St,41.94,-87.73,Illinois,Irving Park,"IRVING PARK,AVONDALE"
9736265,Keystone Ave & Irving Park Rd,41.95,-87.73,Illinois,Irving Park,"IRVING PARK,AVONDALE"
9746173,Jonathan Y Scammon Public School,41.94,-87.73,Illinois,Irving Park,"IRVING PARK,AVONDALE"
10051512,Avondale Ave & Addison St,41.95,-87.72,Illinois,Irving Park,"IRVING PARK,AVONDALE"
10078451,Milwaukee Ave & Waveland Ave,41.95,-87.74,Illinois,Irving Park,"IRVING PARK,AVONDALE"
10095647,Karlov Ave & Milwaukee Ave,41.94,-87.73,Illinois,Irving Park,"IRVING PARK,AVONDALE"
10042429,St Louis Ave & Berteau Ave,41.96,-87.72,Illinois,Irving Park,"IRVING PARK,AVONDALE"
10097055,Kedvale Ave & Addison St,41.95,-87.73,Illinois,Irving Park,"IRVING PARK,AVONDALE"
10501480,Public Rack - Jensen Park,41.96,-87.72,Illinois,Irving Park,"IRVING PARK,AVONDALE"
10692361,Public Rack - Karlov Ave & Milwaukee Ave,41.94,-87.73,Illinois,Irving Park,"IRVING PARK,AVONDALE"
10478699,Public Rack - St Louis Ave & Berteau Ave,41.96,-87.72,Illinois,Irving Park,"IRVING PARK,AVONDALE"
10493494,Public Rack - Avers Ave & Irving Park Rd,41.95,-87.72,Illinois,Irving Park,"IRVING PARK,AVONDALE"
10579678,Public Rack - Kedvale Ave & Avondale Ave,41.95,-87.73,Illinois,Irving Park,"IRVING PARK,AVONDALE"
10507549,Public Rack - Milwaukee Ave & Addison St,41.95,-87.74,Illinois,Irving Park,"IRVING PARK,AVONDALE"
10352396,Public Rack - Jonathan Y Scammon Public School,41.94,-87.73,Illinois,Irving Park,"IRVING PARK,AVONDALE"
10719772,Public Rack - Kedvale Ave & Addison St,41.95,-87.73,Illinois,Irving Park,"IRVING PARK,AVONDALE"
10873292,Public Rack - Hamlin Ave & Montrose Ave,41.96,-87.72,Illinois,Irving Park,"IRVING PARK,AVONDALE"
10345253,Public Rack - Keystone Ave & Irving Park Rd,41.95,-87.73,Illinois,Irving Park,"IRVING PARK,AVONDALE"
10523364,Public Rack - Milwaukee Ave & School St,41.94,-87.73,Illinois,Irving Park,"IRVING PARK,AVONDALE"
10254351,Public Rack - Avondale Ave & Addison St,41.95,-87.72,Illinois,Irving Park,"IRVING PARK,AVONDALE"
13140373,Public Rack - Milwaukee Ave & Waveland Ave,41.95,-87.74,Illinois,Irving Park,"IRVING PARK,AVONDALE"
429848,Lincoln Ave & Fullerton Ave,41.9259,-87.6493,Illinois,Sheffield & DePaul,SHEFFIELD & DEPAUL
443187,Sheffield Ave & Wrightwood Ave,41.9287,-87.6538,Illinois,Sheffield & DePaul,SHEFFIELD & DEPAUL
406478,Wilton Ave & Diversey Pkwy,41.9324,-87.6527,Illinois,Sheffield & DePaul,SHEFFIELD & DEPAUL
419013,Lincoln Ave & Diversey Pkwy,41.9322,-87.6586,Illinois,Sheffield & DePaul,SHEFFIELD & DEPAUL
424993,Halsted St & Wrightwood Ave,41.9291,-87.6491,Illinois,Sheffield & DePaul,SHEFFIELD & DEPAUL
459903,Sheffield Ave & Fullerton Ave,41.9256,-87.6537,Illinois,Sheffield & DePaul,SHEFFIELD & DEPAUL
474881,Racine Ave & Fullerton Ave,41.9256,-87.6584,Illinois,Sheffield & DePaul,SHEFFIELD & DEPAUL
12015993,Wilton Ave & Diversey Pkwy - Charging,41.932303429,-87.652688146,Illinois,Sheffield & DePaul,SHEFFIELD & DEPAUL
12621697,Wilton Ave & Diversey Pkwy*,41.932418,-87.652705,Illinois,Sheffield & DePaul,SHEFFIELD & DEPAUL
14057341,Racine Ave & Fullerton Ave (Temp),41.925194,-87.657259,Illinois,Sheffield & DePaul,SHEFFIELD & DEPAUL
435108,Larrabee St & North Ave,41.9102,-87.6435,Illinois,Old Town,OLD TOWN
470493,Clark St & Armitage Ave,41.9183,-87.6363,Illinois,Old Town,OLD TOWN
403992,Wells St & Evergreen Ave,41.9067,-87.6348,Illinois,Old Town,OLD TOWN
467351,Clark St & Lincoln Ave,41.9157,-87.6346,Illinois,Old Town,OLD TOWN
399250,Clybourn Ave & Division St,41.9046,-87.6406,Illinois,Old Town,OLD TOWN
463211,Wells St & Concord Ln,41.9121,-87.6347,Illinois,Old Town,OLD TOWN
443906,Sedgwick St & North Ave,41.9114,-87.6387,Illinois,Old Town,OLD TOWN
471309,Sedgwick St & Schiller St,41.9076,-87.6386,Illinois,Old Town,OLD TOWN
447517,Larrabee St & Menomonee St,41.9147,-87.6433,Illinois,Old Town,OLD TOWN
475135,Larrabee St & Armitage Ave,41.9181,-87.6437,Illinois,Old Town,OLD TOWN
423811,Wentworth Ave & Cermak Rd (Temp),41.853,-87.6306,Illinois,Chinatown,"ARMOUR SQUARE,CHINATOWN"
472450,Wentworth Ave & 24th St (Temp),41.8501,-87.6321,Illinois,Chinatown,"ARMOUR SQUARE,CHINATOWN"
413664,Normal Ave & Archer Ave,41.8495,-87.6406,Illinois,Chinatown,"ARMOUR SQUARE,CHINATOWN"
441996,Wells St & 19th St,41.8568,-87.6339,Illinois,Chinatown,"ARMOUR SQUARE,CHINATOWN"
1884980,Wentworth Ave & Cermak Rd,41.853085,-87.631931,Illinois,Chinatown,"ARMOUR SQUARE,CHINATOWN"
407750,Ashland Ave & Augusta Blvd,41.8996,-87.6677,Illinois,East Village,UKRAINIAN VILLAGE AND EAST VILLAGE
399720,Wood St & Augusta Blvd,41.8992,-87.6722,Illinois,East Village,UKRAINIAN VILLAGE AND EAST VILLAGE
455555,Honore St & Division St,41.9031,-87.6739,Illinois,East Village,UKRAINIAN VILLAGE AND EAST VILLAGE
463000,Sheffield Ave & Waveland Ave,41.9494,-87.6545,Illinois,Wrigleyville,WRIGLEYVILLE
391970,Southport Ave & Waveland Ave,41.9482,-87.6639,Illinois,Wrigleyville,WRIGLEYVILLE
393267,Clark St & Grace St,41.9508,-87.6592,Illinois,Wrigleyville,WRIGLEYVILLE
456732,Ashland Ave & Division St,41.9035,-87.6677,Illinois,Wicker Park,"WICKER PARK,WEST TOWN"
468336,Campbell Ave & North Ave,41.9105,-87.6896,Illinois,Wicker Park,"WICKER PARK,WEST TOWN"
454491,Damen Ave & Division St,41.9033,-87.6784,Illinois,Wicker Park,"WICKER PARK,WEST TOWN"
411922,Wood St & Milwaukee Ave,41.9077,-87.6726,Illinois,Wicker Park,"WICKER PARK,WEST TOWN"
427292,Milwaukee Ave & Wabansia Ave,41.9126,-87.6814,Illinois,Wicker Park,"WICKER PARK,WEST TOWN"
419209,Leavitt St & North Ave,41.9102,-87.6823,Illinois,Wicker Park,"WICKER PARK,WEST TOWN"
412820,Paulina Ave & North Ave,41.9103,-87.6701,Illinois,Wicker Park,"WICKER PARK,WEST TOWN"
469921,Damen Ave & Pierce Ave,41.9094,-87.6777,Illinois,Wicker Park,"WICKER PARK,WEST TOWN"
419827,Claremont Ave & Hirsch St,41.9078,-87.6859,Illinois,Wicker Park,"WICKER PARK,WEST TOWN"
5874364,N Damen Ave & W Wabansia St,41.91,-87.68,Illinois,Wicker Park,"WICKER PARK,WEST TOWN"
6010536,Damen Ave & Wabansia Ave,41.91,-87.68,Illinois,Wicker Park,"WICKER PARK,WEST TOWN"
466093,Pulaski Rd & Lake St,41.8854,-87.7265,Illinois,Garfield Park,GARFIELD PARK
398304,Kedzie Ave & Lake St,41.8846,-87.7063,Illinois,Garfield Park,GARFIELD PARK
398303,California Ave & Lake St,41.8845,-87.6963,Illinois,Garfield Park,GARFIELD PARK
415002,Kedzie Ave & Harrison St,41.8736,-87.7049,Illinois,Garfield Park,GARFIELD PARK
475993,Karlov Ave & Madison St,41.8809,-87.7279,Illinois,Garfield Park,GARFIELD PARK
399082,Kostner Ave & Lake St,41.8859,-87.7354,Illinois,Garfield Park,GARFIELD PARK
405784,Pulaski Rd & Congress Pkwy,41.8743,-87.7257,Illinois,Garfield Park,GARFIELD PARK
452136,Conservatory Dr & Lake St,41.8855,-87.7169,Illinois,Garfield Park,GARFIELD PARK
426941,Central Park Blvd & 5th Ave,41.8757,-87.7155,Illinois,Garfield Park,GARFIELD PARK
429794,Kostner Ave & Adams St,41.8779,-87.7357,Illinois,Garfield Park,GARFIELD PARK
4765144,Keeler Ave & Roosevelt Rd,41.87,-87.73,Illinois,Garfield Park,GARFIELD PARK
5099130,Sacramento Blvd & Polk St,41.87,-87.7,Illinois,Garfield Park,GARFIELD PARK
5201889,Mozart St & Jackson Blvd,41.88,-87.7,Illinois,Garfield Park,GARFIELD PARK
5089634,Whipple St & Roosevelt Rd,41.87,-87.7,Illinois,Garfield Park,GARFIELD PARK
10091610,Troy St & Jackson Blvd,41.88,-87.7,Illinois,Garfield Park,GARFIELD PARK
9871481,Kildare Ave & Washignton Blvd,41.88,-87.73,Illinois,Garfield Park,GARFIELD PARK
